340650600, 0, 1733997777, 1
340650900, 0, 1733997778, 1
340652600, 0, 1733997779, 1
340653200, 0, 1733997780, 1
340653800, 0, 1733997781, 1
340655000, 0, 1733997782, 1
340656400, 0, 1733997783, 1
340657400, 0, 1733997784, 1
340660100, 0, 1733997785, 1
340660200, 0, 1733997786, 1
340661300, 0, 1733997787, 1
340662400, 0, 1733997788, 1
340663200, 0, 1733997789, 1
340663600, 0, 1733997790, 1
340663700, 0, 1733997791, 1
340664900, 0, 1733997792, 1
340665800, 0, 1733997793, 1
340666900, 0, 1733997794, 1
340667100, 0, 1733997795, 1
340668800, 0, 1733997796, 1
340668999, 0, 1733997797, 1
340669600, 0, 1733997798, 1
340670100, 0, 1733997799, 1
340671600, 0, 1733997800, 1
340674500, 0, 1733997801, 1
340675700, 0, 1733997802, 1
340675900, 0, 1733997803, 1
340677100, 0, 1733997804, 1
340677300, 0, 1733997805, 1
340678200, 0, 1733997806, 1
340678500, 0, 1733997807, 1
340679100, 0, 1733997808, 1
340679299, 0, 1733997809, 1
340679800, 0, 1733997810, 1
340680100, 0, 1733997811, 1
340680400, 0, 1733997812, 1
340680500, 0, 1733997813, 1
340681000, 0, 1733997814, 1
340682400, 0, 1733997815, 1
340682600, 0, 1733997816, 1
340682700, 0, 1733997817, 1
340682700, 0, 1733997818, 1
340683999, 0, 1733997819, 1
340684200, 0, 1733997820, 1
340691300, 0, 1733997821, 1
340691599, 0, 1733997822, 1
340692000, 0, 1733997823, 1
340692800, 0, 1733997824, 1
340693000, 0, 1733997825, 1
340699200, 0, 1733997826, 1
340699500, 0, 1733997827, 1
340700999, 0, 1733997828, 1
340701100, 0, 1733997829, 1
340702100, 0, 1733997830, 1
340705300, 0, 1733997831, 1
340706100, 0, 1733997832, 1
340706200, 0, 1733997833, 1
340707000, 0, 1733997834, 1
340707400, 0, 1733997835, 1
340708000, 0, 1733997836, 1
340715900, 0, 1733997837, 1
340716800, 0, 1733997838, 1
340724500, 0, 1733997839, 1
340733300, 0, 1733997840, 1
340733900, 0, 1733997841, 1
340734700, 0, 1733997842, 1
340736500, 0, 1733997843, 1
340736700, 0, 1733997844, 1
340737600, 0, 1733997845, 1
340737900, 0, 1733997846, 1
340742600, 0, 1733997847, 1
340746100, 0, 1733997848, 1
340747799, 0, 1733997849, 1
340748900, 0, 1733997850, 1
340749100, 0, 1733997851, 1
340749600, 0, 1733997852, 1
340751200, 0, 1733997853, 1
340751800, 0, 1733997854, 1
340756900, 0, 1733997855, 1
340757300, 0, 1733997856, 1
340757900, 0, 1733997857, 1
340758900, 0, 1733997858, 1
340759400, 0, 1733997859, 1
340762799, 0, 1733997860, 1
340762799, 0, 1733997861, 1
340764100, 0, 1733997862, 1
340764600, 0, 1733997863, 1
340764799, 0, 1733997864, 1
340765000, 0, 1733997865, 1
340766100, 0, 1733997866, 1
340766900, 0, 1733997867, 1
340767100, 0, 1733997868, 1
340767600, 0, 1733997869, 1
340767900, 0, 1733997870, 1
340768800, 0, 1733997871, 1
340769200, 0, 1733997872, 1
340769800, 0, 1733997873, 1
340771000, 0, 1733997874, 1
340771200, 0, 1733997875, 1
340774000, 0, 1733997876, 1
340774199, 0, 1733997877, 1
340775999, 0, 1733997878, 1
340776300, 0, 1733997879, 1
340776500, 0, 1733997880, 1
340781000, 0, 1733997881, 1
340781400, 0, 1733997882, 1
340782200, 0, 1733997883, 1
340782500, 0, 1733997884, 1
340782900, 0, 1733997885, 1
340783000, 0, 1733997886, 1
340783300, 0, 1733997887, 1
340784000, 0, 1733997888, 1
340784499, 0, 1733997889, 1
340784600, 0, 1733997890, 1
340785300, 0, 1733997891, 1
340785700, 0, 1733997892, 1
340788200, 0, 1733997893, 1
340790999, 0, 1733997894, 1
340791400, 0, 1733997895, 1
340791700, 0, 1733997896, 1
340792000, 0, 1733997897, 1
340793400, 0, 1733997898, 1
340795400, 0, 1733997899, 1
340795699, 0, 1733997900, 1
340798599, 0, 1733997901, 1
340800200, 0, 1733997902, 1
340800600, 0, 1733997903, 1
340802800, 0, 1733997904, 1
340803200, 0, 1733997905, 1
340804300, 0, 1733997906, 1
340806200, 0, 1733997907, 1
340806500, 0, 1733997908, 1
340807200, 0, 1733997909, 1
340812500, 0, 1733997910, 1
340813000, 0, 1733997911, 1
340815500, 0, 1733997912, 1
340815700, 0, 1733997913, 1
340817300, 0, 1733997914, 1
340825400, 0, 1733997915, 1
340825500, 0, 1733997916, 1
340826100, 0, 1733997917, 1
340826700, 0, 1733997918, 1
340828000, 0, 1733997919, 1
340828599, 0, 1733997920, 1
340829400, 0, 1733997921, 1
340829700, 0, 1733997922, 1
340830000, 0, 1733997923, 1
340830200, 0, 1733997924, 1
340832300, 0, 1733997925, 1
340832800, 0, 1733997926, 1
340833200, 0, 1733997927, 1
340837400, 0, 1733997928, 1
340838300, 0, 1733997929, 1
340838400, 0, 1733997930, 1
340848400, 0, 1733997931, 1
340849300, 0, 1733997932, 1
340852200, 0, 1733997933, 1
340854000, 0, 1733997934, 1
340855700, 0, 1733997935, 1
340863000, 0, 1733997936, 1
340863800, 0, 1733997937, 1
340864600, 0, 1733997938, 1
340866500, 0, 1733997939, 1
340869900, 0, 1733997940, 1
340873000, 0, 1733997941, 1
340873900, 0, 1733997942, 1
340874800, 0, 1733997943, 1
340877700, 0, 1733997944, 1
340882400, 0, 1733997945, 1
340884500, 0, 1733997946, 1
340891000, 0, 1733997947, 1
340909199, 0, 1733997948, 1
340910800, 0, 1733997949, 1
340917800, 0, 1733997950, 1
340919000, 0, 1733997951, 1
340919200, 0, 1733997952, 1
340921300, 0, 1733997953, 1
340923500, 0, 1733997954, 1
340925400, 0, 1733997955, 1
340930400, 0, 1733997956, 1
340931300, 0, 1733997957, 1
340932200, 0, 1733997958, 1
340933200, 0, 1733997959, 1
340934800, 0, 1733997960, 1
340935599, 0, 1733997961, 1
340936300, 0, 1733997962, 1
340937200, 0, 1733997963, 1
340938200, 0, 1733997964, 1
340940000, 0, 1733997965, 1
340942000, 0, 1733997966, 1
340942700, 0, 1733997967, 1
340943500, 0, 1733997968, 1
340944400, 0, 1733997969, 1
340945100, 0, 1733997970, 1
340946700, 0, 1733997971, 1
340953900, 0, 1733997972, 1
340954700, 0, 1733997973, 1
340955500, 0, 1733997974, 1
340956400, 0, 1733997975, 1
340957200, 0, 1733997976, 1
340959999, 0, 1733997977, 1
340964800, 0, 1733997978, 1
340967300, 0, 1733997979, 1
340967800, 0, 1733997980, 1
340968900, 0, 1733997981, 1
340970700, 0, 1733997982, 1
340971500, 0, 1733997983, 1
340974200, 0, 1733997984, 1
340976500, 0, 1733997985, 1
340976900, 0, 1733997986, 1
340977600, 0, 1733997987, 1
340981499, 0, 1733997988, 1
340981900, 0, 1733997989, 1
340982100, 0, 1733997990, 1
340982600, 0, 1733997991, 1
340984600, 0, 1733997992, 1
340991799, 0, 1733997993, 1
340992900, 0, 1733997994, 1
340997600, 0, 1733997995, 1
340998800, 0, 1733997996, 1
341000000, 0, 1733997997, 1
341001400, 0, 1733997998, 1
341002400, 0, 1733997999, 1
341009500, 0, 1733998000, 1
341010700, 0, 1733998001, 1
341011900, 0, 1733998002, 1
341013000, 0, 1733998003, 1
341013100, 0, 1733998004, 1
341015299, 0, 1733998005, 1
341018600, 0, 1733998006, 1
341018800, 0, 1733998007, 1
341022200, 0, 1733998008, 1
341023300, 0, 1733998009, 1
341023700, 0, 1733998010, 1
341024300, 0, 1733998011, 1
341025200, 0, 1733998012, 1
341026300, 0, 1733998013, 1
341027300, 0, 1733998014, 1
341028300, 0, 1733998015, 1
341031000, 0, 1733998016, 1
341032600, 0, 1733998017, 1
341033500, 0, 1733998018, 1
341033800, 0, 1733998019, 1
341035100, 0, 1733998020, 1
341037200, 0, 1733998021, 1
341038400, 0, 1733998022, 1
341038900, 0, 1733998023, 1
341039600, 0, 1733998024, 1
341040000, 0, 1733998025, 1
341040500, 0, 1733998026, 1
341041000, 0, 1733998027, 1
341041400, 0, 1733998028, 1
341041800, 0, 1733998029, 1
341042200, 0, 1733998030, 1
341043100, 0, 1733998031, 1
341043499, 0, 1733998032, 1
341043900, 0, 1733998033, 1
341043900, 0, 1733998034, 1
341044000, 0, 1733998035, 1
341044000, 0, 1733998036, 1
341044100, 0, 1733998037, 1
341044100, 0, 1733998038, 1
341044200, 0, 1733998039, 1
341044200, 0, 1733998040, 1
341044500, 0, 1733998041, 1
341045200, 0, 1733998042, 1
341045500, 0, 1733998043, 1
341045600, 0, 1733998044, 1
341045900, 0, 1733998045, 1
341046200, 0, 1733998046, 1
341046500, 0, 1733998047, 1
341047400, 0, 1733998048, 1
341048400, 0, 1733998049, 1
341049500, 0, 1733998050, 1
341050500, 0, 1733998051, 1
341052800, 0, 1733998052, 1
341056200, 0, 1733998053, 1
341057900, 0, 1733998054, 1
341063700, 0, 1733998055, 1
341064400, 0, 1733998056, 1
341066100, 0, 1733998057, 1
341066900, 0, 1733998058, 1
341067800, 0, 1733998059, 1
341068300, 0, 1733998060, 1
341069200, 0, 1733998061, 1
341072100, 0, 1733998062, 1
341072500, 0, 1733998063, 1
341073600, 0, 1733998064, 1
341074300, 0, 1733998065, 1
341074399, 0, 1733998066, 1
341075200, 0, 1733998067, 1
341075900, 0, 1733998068, 1
341079500, 0, 1733998069, 1
341080100, 0, 1733998070, 1
341085600, 0, 1733998071, 1
341086300, 0, 1733998072, 1
341087200, 0, 1733998073, 1
341089399, 0, 1733998074, 1
341091000, 0, 1733998075, 1
341091700, 0, 1733998076, 1
341094900, 0, 1733998077, 1
341095800, 0, 1733998078, 1
341096600, 0, 1733998079, 1
341098300, 0, 1733998080, 1
341101100, 0, 1733998081, 1
341102100, 0, 1733998082, 1
341103000, 0, 1733998083, 1
341104200, 0, 1733998084, 1
341106100, 0, 1733998085, 1
341107200, 0, 1733998086, 1
341108300, 0, 1733998087, 1
341108400, 0, 1733998088, 1
341110900, 0, 1733998089, 1
341113900, 0, 1733998090, 1
341115100, 0, 1733998091, 1
341115100, 0, 1733998092, 1
341116300, 0, 1733998093, 1
341118700, 0, 1733998094, 1
341121300, 0, 1733998095, 1
341124900, 0, 1733998096, 1
341125000, 0, 1733998097, 1
341130100, 0, 1733998098, 1
341131300, 0, 1733998099, 1
341132700, 0, 1733998100, 1
341134100, 0, 1733998101, 1
341135200, 0, 1733998102, 1
341136500, 0, 1733998103, 1
341137800, 0, 1733998104, 1
341138900, 0, 1733998105, 1
341141600, 0, 1733998106, 1
341142800, 0, 1733998107, 1
341143900, 0, 1733998108, 1
341147900, 0, 1733998109, 1
341148700, 0, 1733998110, 1
341155000, 0, 1733998111, 1
341156300, 0, 1733998112, 1
341158700, 0, 1733998113, 1
341160100, 0, 1733998114, 1
341162700, 0, 1733998115, 1
341164500, 0, 1733998116, 1
341165300, 0, 1733998117, 1
341167800, 0, 1733998118, 1
341169100, 0, 1733998119, 1
341170400, 0, 1733998120, 1
341173000, 0, 1733998121, 1
341173800, 0, 1733998122, 1
341175500, 0, 1733998123, 1
341176800, 0, 1733998124, 1
341184200, 0, 1733998125, 1
341185500, 0, 1733998126, 1
341191600, 0, 1733998127, 1
341197500, 0, 1733998128, 1
341198600, 0, 1733998129, 1
341199800, 0, 1733998130, 1
341200700, 0, 1733998131, 1
341200900, 0, 1733998132, 1
341201900, 0, 1733998133, 1
341202900, 0, 1733998134, 1
341205400, 0, 1733998135, 1
341207600, 0, 1733998136, 1
341208800, 0, 1733998137, 1
341211700, 0, 1733998138, 1
341211900, 0, 1733998139, 1
341212900, 0, 1733998140, 1
341214000, 0, 1733998141, 1
341217100, 0, 1733998142, 1
341218000, 0, 1733998143, 1
341218999, 0, 1733998144, 1
341233800, 0, 1733998145, 1
341234300, 0, 1733998146, 1
341235100, 0, 1733998147, 1
341236100, 0, 1733998148, 1
341237000, 0, 1733998149, 1
341238000, 0, 1733998150, 1
341238900, 0, 1733998151, 1
341239900, 0, 1733998152, 1
341240300, 0, 1733998153, 1
341240800, 0, 1733998154, 1
341241500, 0, 1733998155, 1
341241800, 0, 1733998156, 1
341244100, 0, 1733998157, 1
341248000, 0, 1733998158, 1
341248900, 0, 1733998159, 1
341251300, 0, 1733998160, 1
341252300, 0, 1733998161, 1
341253300, 0, 1733998162, 1
341253699, 0, 1733998163, 1
341254500, 0, 1733998164, 1
341254599, 0, 1733998165, 1
341256400, 0, 1733998166, 1
341256500, 0, 1733998167, 1
341258000, 0, 1733998168, 1
341262700, 0, 1733998169, 1
341264300, 0, 1733998170, 1
341264700, 0, 1733998171, 1
341268500, 0, 1733998172, 1
341269599, 0, 1733998173, 1
341272900, 0, 1733998174, 1
341276800, 0, 1733998175, 1
341280900, 0, 1733998176, 1
341287000, 0, 1733998177, 1
341287800, 0, 1733998178, 1
341287900, 0, 1733998179, 1
341288200, 0, 1733998180, 1
341290600, 0, 1733998181, 1
341290800, 0, 1733998182, 1
341291000, 0, 1733998183, 1
341291800, 0, 1733998184, 1
341292800, 0, 1733998185, 1
341293900, 0, 1733998186, 1
341296899, 0, 1733998187, 1
341298000, 0, 1733998188, 1
341299000, 0, 1733998189, 1
341300000, 0, 1733998190, 1
341308000, 0, 1733998191, 1
341308900, 0, 1733998192, 1
341310000, 0, 1733998193, 1
341311000, 0, 1733998194, 1
341314100, 0, 1733998195, 1
341316000, 0, 1733998196, 1
341318000, 0, 1733998197, 1
341320200, 0, 1733998198, 1
341320700, 0, 1733998199, 1
341321000, 0, 1733998200, 1
341321800, 0, 1733998201, 1
341322900, 0, 1733998202, 1
341323800, 0, 1733998203, 1
341324700, 0, 1733998204, 1
341325400, 0, 1733998205, 1
341325500, 0, 1733998206, 1
341326500, 0, 1733998207, 1
341327900, 0, 1733998208, 1
341328600, 0, 1733998209, 1
341329800, 0, 1733998210, 1
341330000, 0, 1733998211, 1
341330800, 0, 1733998212, 1
341331300, 0, 1733998213, 1
341333100, 0, 1733998214, 1
341333700, 0, 1733998215, 1
341334100, 0, 1733998216, 1
341334100, 0, 1733998217, 1
341335900, 0, 1733998218, 1
341336000, 0, 1733998219, 1
341336200, 0, 1733998220, 1
341336200, 0, 1733998221, 1
341336500, 0, 1733998222, 1
341336600, 0, 1733998223, 1
341337700, 0, 1733998224, 1
341337800, 0, 1733998225, 1
341338200, 0, 1733998226, 1
341338500, 0, 1733998227, 1
341338900, 0, 1733998228, 1
341339200, 0, 1733998229, 1
341339700, 0, 1733998230, 1
341340000, 0, 1733998231, 1
341340400, 0, 1733998232, 1
341340600, 0, 1733998233, 1
341341200, 0, 1733998234, 1
341341700, 0, 1733998235, 1
341341700, 0, 1733998236, 1
341342500, 0, 1733998237, 1
341342500, 0, 1733998238, 1
341343500, 0, 1733998239, 1
341344100, 0, 1733998240, 1
341344700, 0, 1733998241, 1
341345500, 0, 1733998242, 1
341345800, 0, 1733998243, 1
341346300, 0, 1733998244, 1
341346500, 0, 1733998245, 1
341348900, 0, 1733998246, 1
341349400, 0, 1733998247, 1
341349400, 0, 1733998248, 1
341350399, 0, 1733998249, 1
341351700, 0, 1733998250, 1
341351900, 0, 1733998251, 1
341352100, 0, 1733998252, 1
341353200, 0, 1733998253, 1
341353400, 0, 1733998254, 1
341354000, 0, 1733998255, 1
341354000, 0, 1733998256, 1
341355400, 0, 1733998257, 1
341355600, 0, 1733998258, 1
341356200, 0, 1733998259, 1
341357400, 0, 1733998260, 1
341360000, 0, 1733998261, 1
341362100, 0, 1733998262, 1
341362900, 0, 1733998263, 1
341363100, 0, 1733998264, 1
341364700, 0, 1733998265, 1
341365500, 0, 1733998266, 1
341365700, 0, 1733998267, 1
341365900, 0, 1733998268, 1
341366299, 0, 1733998269, 1
341367300, 0, 1733998270, 1
341368200, 0, 1733998271, 1
341368900, 0, 1733998272, 1
341370200, 0, 1733998273, 1
341371600, 0, 1733998274, 1
341373400, 0, 1733998275, 1
341381800, 0, 1733998276, 1
341382199, 0, 1733998277, 1
341386700, 0, 1733998278, 1
341387300, 0, 1733998279, 1
341387799, 0, 1733998280, 1
341389100, 0, 1733998281, 1
341390000, 0, 1733998282, 1
341390800, 0, 1733998283, 1
341392600, 0, 1733998284, 1
341393400, 0, 1733998285, 1
341394900, 0, 1733998286, 1
341396500, 0, 1733998287, 1
341397400, 0, 1733998288, 1
341399100, 0, 1733998289, 1
341399600, 0, 1733998290, 1
341400700, 0, 1733998291, 1
341401400, 0, 1733998292, 1
341401899, 0, 1733998293, 1
341402800, 0, 1733998294, 1
341404799, 0, 1733998295, 1
341405000, 0, 1733998296, 1
341405400, 0, 1733998297, 1
341406200, 0, 1733998298, 1
341407400, 0, 1733998299, 1
341408900, 0, 1733998300, 1
341411200, 0, 1733998301, 1
341416899, 0, 1733998302, 1
341417700, 0, 1733998303, 1
341418300, 0, 1733998304, 1
341418600, 0, 1733998305, 1
341422600, 0, 1733998306, 1
341423200, 0, 1733998307, 1
341430000, 0, 1733998308, 1
341431800, 0, 1733998309, 1
341433200, 0, 1733998310, 1
341436800, 0, 1733998311, 1
341437800, 0, 1733998312, 1
341444100, 0, 1733998313, 1
341447900, 0, 1733998314, 1
341447900, 0, 1733998315, 1
341449100, 0, 1733998316, 1
341449799, 0, 1733998317, 1
341450200, 0, 1733998318, 1
341455800, 0, 1733998319, 1
341457000, 0, 1733998320, 1
341458000, 0, 1733998321, 1
341459199, 0, 1733998322, 1
341462100, 0, 1733998323, 1
341463100, 0, 1733998324, 1
341465699, 0, 1733998325, 1
341471700, 0, 1733998326, 1
341476200, 0, 1733998327, 1
341478800, 0, 1733998328, 1
341478899, 0, 1733998329, 1
341480200, 0, 1733998330, 1
341485000, 0, 1733998331, 1
341486900, 0, 1733998332, 1
341486900, 0, 1733998333, 1
341492000, 0, 1733998334, 1
341493400, 0, 1733998335, 1
341493899, 0, 1733998336, 1
341501499, 0, 1733998337, 1
341501700, 0, 1733998338, 1
341510200, 0, 1733998339, 1
341523899, 0, 1733998340, 1
341524000, 0, 1733998341, 1
341525400, 0, 1733998342, 1
341526799, 0, 1733998343, 1
341527000, 0, 1733998344, 1
341529800, 0, 1733998345, 1
341529900, 0, 1733998346, 1
341531499, 0, 1733998347, 1
341534400, 0, 1733998348, 1
341538800, 0, 1733998349, 1
341539000, 0, 1733998350, 1
341542900, 0, 1733998351, 1
341545599, 0, 1733998352, 1
341546600, 0, 1733998353, 1
341549300, 0, 1733998354, 1
341554400, 0, 1733998355, 1
341565600, 0, 1733998356, 1
341566500, 0, 1733998357, 1
341569100, 0, 1733998358, 1
341573600, 0, 1733998359, 1
341574800, 0, 1733998360, 1
341575800, 0, 1733998361, 1
341579000, 0, 1733998362, 1
341612700, 0, 1733998363, 1
341614400, 0, 1733998364, 1
341616600, 0, 1733998365, 1
341634200, 0, 1733998366, 1
341637800, 0, 1733998367, 1
341639000, 0, 1733998368, 1
341639900, 0, 1733998369, 1
341642700, 0, 1733998370, 1
341643700, 0, 1733998371, 1
341644999, 0, 1733998372, 1
341646200, 0, 1733998373, 1
341646600, 0, 1733998374, 1
341647100, 0, 1733998375, 1
341655500, 0, 1733998376, 1
341657000, 0, 1733998377, 1
341658000, 0, 1733998378, 1
341658500, 0, 1733998379, 1
341659200, 0, 1733998380, 1
341661500, 0, 1733998381, 1
341661600, 0, 1733998382, 1
341662899, 0, 1733998383, 1
341666000, 0, 1733998384, 1
341666600, 0, 1733998385, 1
341670600, 0, 1733998386, 1
341671800, 0, 1733998387, 1
341674500, 0, 1733998388, 1
341678100, 0, 1733998389, 1
341679600, 0, 1733998390, 1
341681600, 0, 1733998391, 1
341683499, 0, 1733998392, 1
341685900, 0, 1733998393, 1
341688100, 0, 1733998394, 1
341690200, 0, 1733998395, 1
341691200, 0, 1733998396, 1
341692300, 0, 1733998397, 1
341694500, 0, 1733998398, 1
341698400, 0, 1733998399, 1
341701300, 0, 1733998400, 1
341703300, 0, 1733998401, 1
341705100, 0, 1733998402, 1
341705600, 0, 1733998403, 1
341709500, 0, 1733998404, 1
341713600, 0, 1733998405, 1
341713800, 0, 1733998406, 1
341714700, 0, 1733998407, 1
341715500, 0, 1733998408, 1
341716300, 0, 1733998409, 1
341716700, 0, 1733998410, 1
341723200, 0, 1733998411, 1
341724100, 0, 1733998412, 1
341725000, 0, 1733998413, 1
341725800, 0, 1733998414, 1
341727599, 0, 1733998415, 1
341728300, 0, 1733998416, 1
341730100, 0, 1733998417, 1
341730100, 0, 1733998418, 1
341733700, 0, 1733998419, 1
341733800, 0, 1733998420, 1
341734400, 0, 1733998421, 1
341736000, 0, 1733998422, 1
341736500, 0, 1733998423, 1
341737300, 0, 1733998424, 1
341739700, 0, 1733998425, 1
341741699, 0, 1733998426, 1
341741900, 0, 1733998427, 1
341744600, 0, 1733998428, 1
341746300, 0, 1733998429, 1
341746800, 0, 1733998430, 1
341749900, 0, 1733998431, 1
341749900, 0, 1733998432, 1
341751600, 0, 1733998433, 1
341752800, 0, 1733998434, 1
341753100, 0, 1733998435, 1
341756100, 0, 1733998436, 1
341757200, 0, 1733998437, 1
341763199, 0, 1733998438, 1
341767100, 0, 1733998439, 1
341773400, 0, 1733998440, 1
341774700, 0, 1733998441, 1
341784800, 0, 1733998442, 1
341785500, 0, 1733998443, 1
341790499, 0, 1733998444, 1
341791700, 0, 1733998445, 1
341791800, 0, 1733998446, 1
341798100, 0, 1733998447, 1
341799700, 0, 1733998448, 1
341800600, 0, 1733998449, 1
341802300, 0, 1733998450, 1
341802400, 0, 1733998451, 1
341803900, 0, 1733998452, 1
341805000, 0, 1733998453, 1
341806100, 0, 1733998454, 1
341808500, 0, 1733998455, 1
341811400, 0, 1733998456, 1
341812100, 0, 1733998457, 1
341813200, 0, 1733998458, 1
341814200, 0, 1733998459, 1
341814600, 0, 1733998460, 1
341818400, 0, 1733998461, 1
341819100, 0, 1733998462, 1
341820300, 0, 1733998463, 1
341821200, 0, 1733998464, 1
341822299, 0, 1733998465, 1
341824200, 0, 1733998466, 1
341831400, 0, 1733998467, 1
341833699, 0, 1733998468, 1
341839299, 0, 1733998469, 1
341840000, 0, 1733998470, 1
341840500, 0, 1733998471, 1
341844100, 0, 1733998472, 1
341845900, 0, 1733998473, 1
341846400, 0, 1733998474, 1
341848500, 0, 1733998475, 1
341850800, 0, 1733998476, 1
341851900, 0, 1733998477, 1
341853300, 0, 1733998478, 1
341857000, 0, 1733998479, 1
341857500, 0, 1733998480, 1
341858000, 0, 1733998481, 1
341860799, 0, 1733998482, 1
341865400, 0, 1733998483, 1
341869100, 0, 1733998484, 1
341874100, 0, 1733998485, 1
341875500, 0, 1733998486, 1
341875600, 0, 1733998487, 1
341876500, 0, 1733998488, 1
